[2957.93]  (NodeFactory.cpp,58) | Disabled nodes: SpacetimeScript, USBCamera
[08:56:11.385] 1 10.76 Root (Root.cpp,454) | Root/TextValue inited
[08:56:11.385] 1 10.81 Root (Root.cpp,454) | Root/TimecodeEvents inited
[08:56:11.385] 1 10.86 Root (Root.cpp,454) | Root/MediaPlayerAction inited
[08:56:11.385] 1 10.95 Root (Root.cpp,454) | Root/TimeEvent inited
[08:56:11.385] 1 11.00 Root (Root.cpp,454) | Root/OnItemStarted inited
[08:56:11.385] 1 11.02 Root (Root.cpp,454) | Root/VibrateDevice inited
[08:56:11.385] 1 11.03 Root (Root.cpp,454) | Root/ToggleButtonInteractive inited
[08:56:11.385] 1 11.04 Root (Root.cpp,454) | Root/startCountdown inited
[08:56:11.385] 1 11.05 Root (Root.cpp,454) | Root/TriggerEffect inited
[08:56:11.385] 1 11.16 Root (Root.cpp,454) | Root/DisplayAuthor inited
[08:56:11.385] 1 11.17 Root (Root.cpp,454) | Root/NextTrack inited
[08:56:11.385] 1 11.18 Root (Root.cpp,454) | Root/DisplayTitle inited
[08:56:11.385] 1 11.22 Root/Context1 (Canvas.cpp,401) | Initing context...
[08:56:11.388] 1 13.58 Root/Context1 (Canvas.cpp,456) | Initting maximum supported opengl version: 4.6
[08:56:11.388] 1 13.62 Root/Context1 (Canvas.cpp,507) | Setting video mode 1024x768 (windowed)...
[08:56:11.523] 1 148.47 Root/Context1 (Canvas.cpp,518) | Video mode is set
[08:56:11.535] 1 161.28 Root/Context1 (Canvas.cpp,562) | GL context inited
[08:56:11.536] 1 161.30 Root/Context1 (Canvas.cpp,565) | Setting vsync=1
[08:56:11.538] 1 164.16 Root/Context1 (Canvas.cpp,603) | OpenGL version is: 4.6 (CORE)
[08:56:11.538] 1 164.18 Root/Context1 (Canvas.cpp,604) | profile mask: 00000001
[08:56:11.538] 1 164.18 Root/Context1 (Canvas.cpp,605) | context flags: 00000000
[08:56:11.539] 1 164.31 Root/Context1 (Canvas.cpp,636) | OpenGL renderer: GeForce GTX 660/PCIe/SSE2
[08:56:11.539] 1 164.32 Root/Context1 (Canvas.cpp,651) | NVidia GPU detected. Will not use glFinish() (unless user defined)
[08:56:11.539] 1 164.33 Root/Context1 (Canvas.cpp,671) | Max texture size: 16384
[08:56:11.539] 1 164.84 Root/Context1 (Canvas.cpp,678) | Context inited
[08:56:11.539] 1 164.87 Root/Context1 (Canvas.cpp,689) | Will measure frame time. Skipping 5 frames...
[08:56:11.565] 1 191.13  (reGpuBuffersBank.cpp,391) | reGpuBuffersBank inited
[08:56:11.575] 1 201.27  (reGpuBuffersBank.cpp,391) | reGpuBuffersBank inited
[08:56:11.673] 1 299.30 Root/Context1 (Canvas.cpp,708) | Measuring started (500 ms)
[08:56:12.187] 1 813.10 Root/Context1 (Canvas.cpp,739) | Measured frame duration median: 6.94 ms
[08:56:12.187] 1 813.12 Root/Context1 (Canvas.cpp,745) | Frame time: 7.014000
[08:56:12.187] 1 813.13 Root/Context1 (Canvas.cpp,745) | Frame time: 7.036000
[08:56:12.187] 1 813.13 Root/Context1 (Canvas.cpp,745) | Frame time: 6.823000
[08:56:12.187] 1 813.14 Root/Context1 (Canvas.cpp,745) | Frame time: 6.980000
[08:56:12.187] 1 813.14 Root/Context1 (Canvas.cpp,745) | Frame time: 6.896000
[08:56:12.187] 1 813.14 Root/Context1 (Canvas.cpp,745) | Frame time: 6.940000
[08:56:12.187] 1 813.15 Root/Context1 (Canvas.cpp,745) | Frame time: 6.928000
[08:56:12.187] 1 813.15 Root/Context1 (Canvas.cpp,745) | Frame time: 6.953000
[08:56:12.187] 1 813.15 Root/Context1 (Canvas.cpp,745) | Frame time: 6.902000
[08:56:12.187] 1 813.16 Root/Context1 (Canvas.cpp,745) | Frame time: 6.941000
[08:56:12.187] 1 813.16 Root/Context1 (Canvas.cpp,745) | Frame time: 6.958000
[08:56:12.187] 1 813.16 Root/Context1 (Canvas.cpp,745) | Frame time: 6.992000
[08:56:12.187] 1 813.17 Root/Context1 (Canvas.cpp,745) | Frame time: 6.934000
[08:56:12.187] 1 813.17 Root/Context1 (Canvas.cpp,745) | Frame time: 6.923000
[08:56:12.187] 1 813.17 Root/Context1 (Canvas.cpp,745) | Frame time: 6.992000
[08:56:12.187] 1 813.18 Root/Context1 (Canvas.cpp,745) | Frame time: 6.937000
[08:56:12.187] 1 813.18 Root/Context1 (Canvas.cpp,745) | Frame time: 6.927000
[08:56:12.187] 1 813.18 Root/Context1 (Canvas.cpp,745) | Frame time: 6.969000
[08:56:12.187] 1 813.19 Root/Context1 (Canvas.cpp,745) | Frame time: 6.965000
[08:56:12.187] 1 813.19 Root/Context1 (Canvas.cpp,745) | Frame time: 6.836000
[08:56:12.187] 1 813.19 Root/Context1 (Canvas.cpp,745) | Frame time: 6.988000
[08:56:12.187] 1 813.20 Root/Context1 (Canvas.cpp,745) | Frame time: 6.901000
[08:56:12.187] 1 813.20 Root/Context1 (Canvas.cpp,745) | Frame time: 6.971000
[08:56:12.187] 1 813.20 Root/Context1 (Canvas.cpp,745) | Frame time: 7.033000
[08:56:12.187] 1 813.21 Root/Context1 (Canvas.cpp,745) | Frame time: 6.847000
[08:56:12.187] 1 813.21 Root/Context1 (Canvas.cpp,745) | Frame time: 6.986000
[08:56:12.187] 1 813.21 Root/Context1 (Canvas.cpp,745) | Frame time: 6.923000
[08:56:12.187] 1 813.22 Root/Context1 (Canvas.cpp,745) | Frame time: 7.053000
[08:56:12.187] 1 813.22 Root/Context1 (Canvas.cpp,745) | Frame time: 6.828000
[08:56:12.187] 1 813.22 Root/Context1 (Canvas.cpp,745) | Frame time: 6.955000
[08:56:12.187] 1 813.23 Root/Context1 (Canvas.cpp,745) | Frame time: 6.976000
[08:56:12.187] 1 813.23 Root/Context1 (Canvas.cpp,745) | Frame time: 6.928000
[08:56:12.187] 1 813.23 Root/Context1 (Canvas.cpp,745) | Frame time: 6.823000
[08:56:12.187] 1 813.24 Root/Context1 (Canvas.cpp,745) | Frame time: 6.955000
[08:56:12.187] 1 813.24 Root/Context1 (Canvas.cpp,745) | Frame time: 7.103000
[08:56:12.187] 1 813.24 Root/Context1 (Canvas.cpp,745) | Frame time: 6.875000
[08:56:12.187] 1 813.25 Root/Context1 (Canvas.cpp,745) | Frame time: 6.924000
[08:56:12.187] 1 813.25 Root/Context1 (Canvas.cpp,745) | Frame time: 6.903000
[08:56:12.187] 1 813.25 Root/Context1 (Canvas.cpp,745) | Frame time: 6.944000
[08:56:12.187] 1 813.26 Root/Context1 (Canvas.cpp,745) | Frame time: 6.935000
[08:56:12.187] 1 813.26 Root/Context1 (Canvas.cpp,745) | Frame time: 6.971000
[08:56:12.187] 1 813.26 Root/Context1 (Canvas.cpp,745) | Frame time: 6.896000
[08:56:12.187] 1 813.27 Root/Context1 (Canvas.cpp,745) | Frame time: 6.938000
[08:56:12.187] 1 813.28 Root/Context1 (Canvas.cpp,745) | Frame time: 6.940000
[08:56:12.187] 1 813.28 Root/Context1 (Canvas.cpp,745) | Frame time: 6.953000
[08:56:12.187] 1 813.28 Root/Context1 (Canvas.cpp,745) | Frame time: 7.024000
[08:56:12.187] 1 813.29 Root/Context1 (Canvas.cpp,745) | Frame time: 6.966000
[08:56:12.187] 1 813.29 Root/Context1 (Canvas.cpp,745) | Frame time: 6.945000
[08:56:12.187] 1 813.29 Root/Context1 (Canvas.cpp,745) | Frame time: 6.849000
[08:56:12.187] 1 813.30 Root/Context1 (Canvas.cpp,745) | Frame time: 6.919000
[08:56:12.188] 1 813.30 Root/Context1 (Canvas.cpp,745) | Frame time: 6.950000
[08:56:12.188] 1 813.30 Root/Context1 (Canvas.cpp,745) | Frame time: 6.920000
[08:56:12.188] 1 813.31 Root/Context1 (Canvas.cpp,745) | Frame time: 6.957000
[08:56:12.188] 1 813.31 Root/Context1 (Canvas.cpp,745) | Frame time: 6.952000
[08:56:12.188] 1 813.31 Root/Context1 (Canvas.cpp,745) | Frame time: 6.973000
[08:56:12.188] 1 813.32 Root/Context1 (Canvas.cpp,745) | Frame time: 6.881000
[08:56:12.188] 1 813.33 Root/Context1 (Canvas.cpp,745) | Frame time: 7.029000
[08:56:12.188] 1 813.34 Root/Context1 (Canvas.cpp,745) | Frame time: 6.878000
[08:56:12.188] 1 813.34 Root/Context1 (Canvas.cpp,745) | Frame time: 6.969000
[08:56:12.188] 1 813.34 Root/Context1 (Canvas.cpp,745) | Frame time: 6.931000
[08:56:12.188] 1 813.35 Root/Context1 (Canvas.cpp,745) | Frame time: 6.934000
[08:56:12.188] 1 813.35 Root/Context1 (Canvas.cpp,745) | Frame time: 6.989000
[08:56:12.188] 1 813.35 Root/Context1 (Canvas.cpp,745) | Frame time: 6.926000
[08:56:12.188] 1 813.36 Root/Context1 (Canvas.cpp,745) | Frame time: 6.981000
[08:56:12.188] 1 813.36 Root/Context1 (Canvas.cpp,745) | Frame time: 6.921000
[08:56:12.188] 1 813.36 Root/Context1 (Canvas.cpp,745) | Frame time: 6.927000
[08:56:12.188] 1 813.37 Root/Context1 (Canvas.cpp,745) | Frame time: 6.936000
[08:56:12.188] 1 813.37 Root/Context1 (Canvas.cpp,745) | Frame time: 6.992000
[08:56:12.188] 1 813.37 Root/Context1 (Canvas.cpp,745) | Frame time: 6.927000
[08:56:12.188] 1 813.38 Root/Context1 (Canvas.cpp,745) | Frame time: 6.965000
[08:56:12.188] 1 813.38 Root/Context1 (Canvas.cpp,745) | Frame time: 6.909000
[08:56:12.188] 1 813.38 Root/Context1 (Canvas.cpp,745) | Frame time: 6.937000
[08:56:12.188] 1 813.38 Root/Context1 (Canvas.cpp,745) | Frame time: 6.961000
[08:56:12.188] 1 813.39 Root/Context1 (Canvas.cpp,755) | Measured frame time: 6.943 (FPS: 144.029) (73 buffer swaps during 506.84 ms, 73 frame periods used)
[08:56:12.188] 1 813.41  (reGpuBuffersBank.cpp,391) | reGpuBuffersBank inited
[08:56:12.188] 1 813.51  (reImageMemoryLogger.cpp,10) | reImageMemoryLogger instance created
[08:56:12.189] 1 815.02 Root (Root.cpp,454) | Root/Context1 inited
[08:56:12.193] 2 2.80 Root (AppHost.cpp,701) | Focus gained
[08:56:12.193] 2 3.06  (TimeCode.cpp,210) | Auto-detect time code framerate failed for 144.028824 fps. Setting it to: 25
[08:56:12.194] 2 3.78 Root/MediaPlayer1 (MediaPlayerContext.cpp,1944) | Stop
[08:56:12.194] 2 3.78  (TimeCode.cpp,210) | Auto-detect time code framerate failed for 144.028824 fps. Setting it to: 25
[08:56:12.194] 2 3.82 Root (Root.cpp,454) | Root/MediaPlayer1 inited
[08:56:12.194] 2 3.86 Root/SplitTitleAuthor (ScreenberryJSEngine.cpp,103) | Script compilation successful
[08:56:12.194] 2 4.29 Root/IntAsJson (ScreenberryJSEngine.cpp,103) | Script compilation successful
[08:56:12.194] 2 4.48 Root/string as json 3 (ScreenberryJSEngine.cpp,103) | Script compilation successful
[08:56:12.195] 2 4.66 Root/string as json 2 (ScreenberryJSEngine.cpp,103) | Script compilation successful
[08:56:12.195] 2 4.88 Root (Root.cpp,454) | Root/Switch inited
[08:56:12.195] 2 4.96 Root/AudioOut1 (AudioProcessor.cpp,974) | Enumerating devices for WASAPI (outputs)
[08:56:12.195] 2 4.96 Root/AudioOut1 (AudioProcessor.cpp,934) | Setting output system: WASAPI
[08:56:12.229] 2 39.23 Root/AudioOut1 (AudioProcessor.cpp,1051) | ========== Audio devices list (initial) for WASAPI (outputs)
[08:56:12.229] 2 39.25 Root/AudioOut1 (AudioProcessor.cpp,1057) | 0: Speakers (4- Logitech G533 Gaming Headset)
[08:56:12.229] 2 39.25 Root/AudioOut1 (AudioProcessor.cpp,1057) | 1: CABLE Input (VB-Audio Virtual Cable)
[08:56:12.229] 2 39.26 Root/AudioOut1 (AudioProcessor.cpp,1057) | 2: DELL E2211H (NVIDIA High Definition Audio)
[08:56:12.229] 2 39.26 Root/AudioOut1 (AudioProcessor.cpp,1057) | 3: Speakers (Yeti Nano)
[08:56:12.229] 2 39.27 Root/AudioOut1 (AudioProcessor.cpp,1057) | 4: AW2521HF (NVIDIA High Definition Audio)
[08:56:12.229] 2 39.27 Root/AudioOut1 (AudioProcessor.cpp,1059) | ==========
[08:56:12.229] 2 39.30 Root/AudioOut1 (AudioOut.cpp,184) | ERROR: Previously selected device not found: Динамики (Realtek High Definition Audio)
[08:56:12.229] 2 39.30 Root/AudioOut1 (AudioProcessor.cpp,1241) | Initing audio system...
[08:56:12.230] 2 40.23 Root/AudioOut1 (AudioProcessor.cpp,1281) | ERROR: Getting driver info for output failed (31): An invalid parameter was passed to this function.
[08:56:12.230] 2 40.27 Root (Root.cpp,456) | WARNING: Root/AudioOut1 not inited
[08:56:12.231] 2 41.32 Root (Root.cpp,454) | Root/Rect1 inited
[08:56:12.231] 2 41.37 Root (Root.cpp,454) | Root/Display2 inited
[08:56:12.239] 2 49.38  (reShadersBank.cpp,43) | reShadersBank inited
[08:56:12.239] 2 49.38 ShaderProcessor reTextImage.cpp(22) (ShaderProcessor.cpp,572) | Compiling shader
[08:56:12.240] 2 50.05 Root (Root.cpp,454) | Root/TextImage inited
[08:56:12.240] 2 50.22 Root (Root.cpp,454) | Root/Rect2 inited
[08:56:12.240] 2 50.25 Root (Root.cpp,454) | Root/Display1 inited
[08:56:12.240] 2 50.28 ShaderProcessor Root/Rect2.PatchShader (ShaderProcessor.cpp,572) | Compiling shader
[08:56:12.241] 2 51.12 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 6
[08:56:12.243] 3 1.84 Root (Root.cpp,151) | Initial nodes count (initialized/enabled/total): 28/29/29
[08:56:12.243] 3 1.86 Root (Root.cpp,152) | Context initialized: yes
[08:56:12.243] 3 1.86 Root (Root.cpp,153) | Active displays: 2
[08:56:12.243] 3 1.87 Root (Root.cpp,154) | Active render targets: 0
[08:56:12.243] 3 1.87 Root (Root.cpp,155) | Active geometry patches (total): 2
[08:56:12.243] 3 1.87 Root (Root.cpp,156) | Active geometry patches (non zero opacity): 2
[08:56:12.243] 3 1.88 Root (Root.cpp,157) | Active Calibrators: 0
[08:56:12.243] 3 1.88 Root (Root.cpp,158) | Active calibrator patches: 0
[08:56:12.243] 3 1.89 Root (Root.cpp,159) | Active text images: 1
[08:56:12.243] 3 1.89 Root (Root.cpp,162) | Total textures allocated: 6 (8.2 Mb)
[08:56:12.243] 3 1.90 Root (Root.cpp,165) | Textures in use: 6 (8.2 Mb)
[08:56:12.243] 3 1.90 Root (Root.cpp,168) | Total PBOs allocated: 0 (0.0 Mb)
[08:56:12.243] 3 1.91 Root (Root.cpp,171) | PBOs in use: 0 (0.0 Mb)
[08:56:12.691] 20 336.71 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 47
[08:56:12.694] 21 2.85 Root/TimecodeEvents (TimecodeEvents.cpp,124) | Triggered event 0 on time: 0:0:1:316
[08:56:12.843] 30 92.85 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 12
[08:56:13.170] 74 37.69 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 4
[08:56:13.170] 74 37.71 Root/Context1 (Canvas.cpp,330) | 4 frames dropped!
[08:56:13.195] 78 6.92 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 66 frames dropped. Process: 0.3/6.026/336.3 ms, Frame: 1.2/12.908/336.7 ms, FPS: 77.472 (initial: 144.029). Nodes:
[08:56:13.195] 78 6.95 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (35.0 ms)
[08:56:13.195] 78 6.95 Root/Context1 (FrameProfiler.cpp,142) | Root/AudioOut1 (35.3 ms)
[08:56:13.195] 78 6.96 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[08:56:13.195] 78 6.96 Root/Context1 (FrameProfiler.cpp,142) | Root/TextImage (335.6 ms)
[08:56:16.380] 537 4.72 NM_S0 (NetManager.cpp,2095) | ======================= Network interfaces:
[08:56:16.380] 537 4.74 NM_S0 (NetManager.cpp,2100) | ip:       127.0.0.1   mask:       255.0.0.0
[08:56:16.380] 537 4.74 NM_S0 (NetManager.cpp,2100) | ip:     192.168.1.6   mask:   255.255.255.0
[08:56:16.380] 537 4.74 NM_S0 (NetManager.cpp,2102) | =======================
[08:56:18.942] 906 3.56 NM_S1 (NetManager.cpp,1302) | Client 1 connected: 127.0.0.1
[08:56:18.949] 907 4.28 NM_S1 (NetManager.cpp,2878) | Connected client 1 NM version: 210, app version: 20802
[08:56:18.994] 914 0.05 Root (ContentManager.cpp,1290) | Scanning for media list started
[08:56:18.994] 914 0.07 NM_S1 (NetManager.cpp,1757) | WARNING: sending thread changed for responder "Root" while sending msg: (8,1300) 5isiss: 1629705379; This; 0; (1290) Scanning for media list started; 
[08:56:18.994] 914 0.08 NM_S1 (NetManager.cpp,1758) | Will use locked send
[08:56:18.995] 914 1.76 Root (ContentManager.cpp,1297) | Found 1 media items
[08:56:18.997] 914 3.58 Root (ContentManager.cpp,1375) | Scanning for media list finished
[08:56:20.307] 1103 0.28 Root/Context1 (Canvas.cpp,1615) | This is Demo Version.
Screenberry will show this message on all Displays for 30 seconds every 10-15 minutes.

[08:56:20.332] 1103 26.19 ShaderProcessor  (ShaderProcessor.cpp,572) | Compiling shader
[08:56:20.333] 1103 26.93 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 3
[08:56:20.333] 1103 26.94 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[08:56:20.341] 1104 7.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[08:56:21.216] 1231 7.08 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.3/0.747/26.6 ms, Frame: 0.7/7.043/26.9 ms, FPS: 141.984 (initial: 144.029). Nodes:
[08:56:21.216] 1231 7.11 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (26.3 ms)
[08:56:21.391] 1257 1.71 NM_S1 (NetManager.cpp,2095) | ======================= Network interfaces:
[08:56:21.391] 1257 1.74 NM_S1 (NetManager.cpp,2100) | ip:       127.0.0.1   mask:       255.0.0.0
[08:56:21.391] 1257 1.74 NM_S1 (NetManager.cpp,2100) | ip:     192.168.1.6   mask:   255.255.255.0
[08:56:21.391] 1257 1.75 NM_S1 (NetManager.cpp,2100) | ip:   192.168.137.1   mask:   255.255.255.0
[08:56:21.392] 1257 1.75 NM_S1 (NetManager.cpp,2102) | =======================
[08:56:27.385] 2120 1.00 Root/TimecodeEvents (TimecodeEvents.cpp,124) | Triggered event 1 on time: 0:0:16:7
[08:56:32.377] 2839 0.23 Root/TimecodeEvents (TimecodeEvents.cpp,124) | Triggered event 2 on time: 0:0:21:0
[08:56:37.378] 3559 0.32 Root/TimecodeEvents (TimecodeEvents.cpp,124) | Triggered event 3 on time: 0:0:26:1
[08:57:07.236] 7858 0.84 Root (AppHost.cpp,704) | Focus lost
[08:57:11.194] 8428 0.15  (NMUtils.cpp,435) | Tcp/Ip client disconnected
[08:57:13.273] 8727 1.80 NM_S1 (NetManager.cpp,1427) | Client 127.0.0.1 disconnected
[08:57:13.284] 8728 6.50 Root (AppHost.cpp,701) | Focus gained
[08:57:13.457] 8751 18.17 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[08:57:13.457] 8751 18.19 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[08:57:14.264] 8868 7.06 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.3/0.647/7.6 ms, Frame: 1.2/6.992/18.2 ms, FPS: 143.012 (initial: 144.029). Nodes:
[08:57:14.264] 8868 7.08 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.3 ms)
[08:57:15.411] 9034 0.62 Root (AppHost.cpp,704) | Focus lost
[08:57:16.690] 9218 1.96 NM_S1 (NetManager.cpp,1302) | Client 2 connected: 127.0.0.1
[08:57:16.699] 9219 4.13 NM_S1 (NetManager.cpp,2878) | Connected client 2 NM version: 210, app version: 20802
[08:57:16.751] 9227 0.05 Root (ContentManager.cpp,1290) | Scanning for media list started
[08:57:16.751] 9227 0.40 Root (ContentManager.cpp,1297) | Found 1 media items
[08:57:16.753] 9227 2.43 Root (ContentManager.cpp,1375) | Scanning for media list finished
[08:57:16.794] 9231 10.88 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[08:57:16.812] 9232 18.25 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[08:57:16.812] 9232 18.27 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[08:57:16.831] 9234 11.40 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[08:57:16.888] 9241 17.50 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[08:57:16.888] 9241 17.52 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[08:57:17.271] 9296 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.573/2.8 ms, Frame: 0.8/7.194/18.3 ms, FPS: 138.995 (initial: 144.029). Nodes:
